Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Shaurya Select SBI Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,FabIndia SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Simplyclick SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Aditya Birla SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Simplyclick Advantage SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,UCO Bank SBI Card Elite,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Central Bank of India SBI Elite Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Elite,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,PSB SBI Card Elite,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Etihad Guest Premier SBI Card,,,,
